Maturity,Last,Change,High,Low,Settlement,Volume,timestamp
07/31/2024,0,,0,0,14.15,0,08/07/2024 02:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 02:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 02:00
08/21/2024,14.4,0.026,14.41,14.33,14.3738,780,08/07/2024 02:00
09/18/2024,15.35,0.045,15.35,15.28,15.3046,410,08/07/2024 02:00
10/16/2024,17.72,0.019,17.72,17.7,17.7007,145,08/07/2024 02:00
11/20/2024,17.24,0.036,17.24,17.2,17.204,116,08/07/2024 02:00
12/18/2024,17.05,0.006,17.07,17.02,17.0444,34,08/07/2024 02:00
01/22/2025,17.7,0,17.7,17.7,17.7,4,08/07/2024 02:00
02/19/2025,0,,0,0,18.05,0,08/07/2024 02:00
03/18/2025,0,,0,0,18.35,0,08/07/2024 02:00
VIX,12.47,0.22,12.61,12.61,-,-,08/07/2024 03:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 03:00
07/17/2024,13.3,-0.003,13.35,13.26,13.3033,663,08/07/2024 03:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 03:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 03:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 03:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 03:00
08/21/2024,14.37,-0.004,14.41,14.33,14.3738,813,08/07/2024 03:00
09/18/2024,15.3,-0.005,15.35,15.28,15.3046,432,08/07/2024 03:00
10/16/2024,17.7,-0.001,17.72,17.7,17.7007,153,08/07/2024 03:00
11/20/2024,17.22,0.016,17.24,17.2,17.204,117,08/07/2024 03:00
12/18/2024,17.05,0.006,17.07,17.02,17.0444,34,08/07/2024 03:00
01/22/2025,17.7,0,17.7,17.7,17.7,4,08/07/2024 03:00
02/19/2025,0,,0,0,18.05,0,08/07/2024 03:00
03/18/2025,0,,0,0,18.35,0,08/07/2024 03:00
VIX,12.47,0.22,12.61,12.61,-,-,08/07/2024 04:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 04:00
07/17/2024,13.29,-0.013,13.35,13.26,13.3033,741,08/07/2024 04:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 04:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 04:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 04:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 04:00
08/21/2024,14.35,-0.024,14.41,14.33,14.3738,824,08/07/2024 04:00
09/18/2024,15.3,-0.005,15.35,15.28,15.3046,432,08/07/2024 04:00
10/16/2024,17.72,0.019,17.72,17.7,17.7007,156,08/07/2024 04:00
11/20/2024,17.22,0.016,17.24,17.2,17.204,120,08/07/2024 04:00
12/18/2024,17.05,0.006,17.07,17.02,17.0444,34,08/07/2024 04:00
01/22/2025,17.7,0,17.7,17.7,17.7,4,08/07/2024 04:00
02/19/2025,0,,0,0,18.05,0,08/07/2024 04:00
03/18/2025,0,,0,0,18.35,0,08/07/2024 04:00
VIX,12.47,0.22,12.61,12.61,-,-,08/07/2024 05:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 05:00
07/17/2024,13.3,-0.003,13.35,13.25,13.3033,793,08/07/2024 05:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 05:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 05:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 05:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 05:00
08/21/2024,14.35,-0.024,14.41,14.33,14.3738,824,08/07/2024 05:00
09/18/2024,15.3,-0.005,15.35,15.28,15.3046,432,08/07/2024 05:00
10/16/2024,17.72,0.019,17.72,17.7,17.7007,156,08/07/2024 05:00
11/20/2024,17.22,0.016,17.24,17.2,17.204,120,08/07/2024 05:00
12/18/2024,17.05,0.006,17.07,17.02,17.0444,34,08/07/2024 05:00
01/22/2025,17.7,0,17.7,17.7,17.7,4,08/07/2024 05:00
02/19/2025,0,,0,0,18.05,0,08/07/2024 05:00
03/18/2025,0,,0,0,18.35,0,08/07/2024 05:00
VIX,12.47,0.22,12.61,12.61,-,-,08/07/2024 06:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 06:00
07/17/2024,13.29,-0.013,13.35,13.25,13.3033,813,08/07/2024 06:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 06:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 06:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 06:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 06:00
08/21/2024,14.35,-0.024,14.41,14.33,14.3738,837,08/07/2024 06:00
09/18/2024,15.3,-0.005,15.35,15.28,15.3046,432,08/07/2024 06:00
10/16/2024,17.7,-0.001,17.72,17.7,17.7007,162,08/07/2024 06:00
11/20/2024,17.22,0.016,17.24,17.2,17.204,129,08/07/2024 06:00
12/18/2024,17.02,-0.024,17.07,17.02,17.0444,42,08/07/2024 06:00
01/22/2025,17.72,0.02,17.72,17.7,17.7,11,08/07/2024 06:00
02/19/2025,0,,0,0,18.05,0,08/07/2024 06:00
03/18/2025,0,,0,0,18.35,0,08/07/2024 06:00
VIX,12.47,0.22,12.61,12.61,-,-,08/07/2024 07:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 07:00
07/17/2024,13.29,-0.013,13.35,13.25,13.3033,820,08/07/2024 07:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 07:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 07:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 07:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 07:00
08/21/2024,14.36,-0.014,14.41,14.33,14.3738,902,08/07/2024 07:00
09/18/2024,15.3,-0.005,15.35,15.28,15.3046,432,08/07/2024 07:00
10/16/2024,17.7,-0.001,17.72,17.7,17.7007,162,08/07/2024 07:00
11/20/2024,17.22,0.016,17.24,17.2,17.204,129,08/07/2024 07:00
12/18/2024,17.02,-0.024,17.07,17.02,17.0444,42,08/07/2024 07:00
01/22/2025,17.72,0.02,17.72,17.7,17.7,11,08/07/2024 07:00
02/19/2025,0,,0,0,18.05,0,08/07/2024 07:00
03/18/2025,0,,0,0,18.35,0,08/07/2024 07:00
VIX,12.47,0.22,12.61,12.61,-,-,08/07/2024 08:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 08:00
07/17/2024,13.29,-0.013,13.35,13.25,13.3033,872,08/07/2024 08:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 08:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 08:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 08:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 08:00
08/21/2024,14.36,-0.014,14.41,14.33,14.3738,926,08/07/2024 08:00
09/18/2024,15.35,0.045,15.35,15.28,15.3046,433,08/07/2024 08:00
10/16/2024,17.7,-0.001,17.72,17.7,17.7007,162,08/07/2024 08:00
11/20/2024,17.2,-0.004,17.24,17.2,17.204,202,08/07/2024 08:00
12/18/2024,17.02,-0.024,17.07,17.02,17.0444,42,08/07/2024 08:00
01/22/2025,17.72,0.02,17.72,17.7,17.7,11,08/07/2024 08:00
02/19/2025,0,,0,0,18.05,0,08/07/2024 08:00
03/18/2025,0,,0,0,18.35,0,08/07/2024 08:00
VIX,12.47,0.22,12.61,12.61,-,-,08/07/2024 09:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 09:00
07/17/2024,13.2,-0.103,13.35,13.2,13.3033,"1,305",08/07/2024 09:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 09:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 09:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 09:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 09:00
08/21/2024,14.3,-0.074,14.41,14.3,14.3738,962,08/07/2024 09:00
09/18/2024,15.25,-0.055,15.35,15.25,15.3046,515,08/07/2024 09:00
10/16/2024,17.69,-0.011,17.72,17.69,17.7007,183,08/07/2024 09:00
11/20/2024,17.22,0.016,17.25,17.2,17.204,621,08/07/2024 09:00
12/18/2024,17.05,0.006,17.07,17.02,17.0444,46,08/07/2024 09:00
01/22/2025,17.72,0.02,17.72,17.7,17.7,11,08/07/2024 09:00
02/19/2025,0,,0,0,18.05,0,08/07/2024 09:00
03/18/2025,0,,0,0,18.35,0,08/07/2024 09:00
VIX,12.76,0.28,12.91,12.91,-,-,08/07/2024 10:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 10:00
07/17/2024,13.1,-0.203,13.35,13.09,13.3033,"3,368",08/07/2024 10:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 10:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 10:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 10:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 10:00
08/21/2024,14.25,-0.124,14.41,14.2,14.3738,"2,401",08/07/2024 10:00
09/18/2024,15.21,-0.095,15.35,15.19,15.3046,"1,347",08/07/2024 10:00
10/16/2024,17.62,-0.081,17.75,17.62,17.7007,430,08/07/2024 10:00
11/20/2024,17.17,-0.034,17.3,17.17,17.204,"1,353",08/07/2024 10:00
12/18/2024,16.98,-0.064,17.07,16.98,17.0444,174,08/07/2024 10:00
01/22/2025,17.72,0.02,17.72,17.7,17.7,11,08/07/2024 10:00
02/19/2025,18.05,0,18.05,18.05,18.05,1,08/07/2024 10:00
03/18/2025,0,,0,0,18.35,0,08/07/2024 10:00
VIX,12.77,0.29,12.91,12.91,-,-,08/07/2024 11:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 11:00
07/17/2024,13.08,-0.223,13.35,13.05,13.3033,"4,088",08/07/2024 11:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 11:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 11:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 11:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 11:00
08/21/2024,14.2,-0.174,14.41,14.17,14.3738,"2,989",08/07/2024 11:00
09/18/2024,15.17,-0.135,15.35,15.16,15.3046,"1,411",08/07/2024 11:00
10/16/2024,17.61,-0.091,17.75,17.6,17.7007,445,08/07/2024 11:00
11/20/2024,17.15,-0.054,17.3,17.15,17.204,"1,368",08/07/2024 11:00
12/18/2024,17,-0.044,17.07,16.98,17.0444,175,08/07/2024 11:00
01/22/2025,17.72,0.02,17.72,17.7,17.7,11,08/07/2024 11:00
02/19/2025,18.05,0,18.05,18.05,18.05,1,08/07/2024 11:00
03/18/2025,0,,0,0,18.35,0,08/07/2024 11:00
VIX,12.72,0.23,12.91,12.91,-,-,08/07/2024 12:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 12:00
07/17/2024,13.05,-0.253,13.35,13.05,13.3033,"4,660",08/07/2024 12:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 12:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 12:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 12:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 12:00
08/21/2024,14.2,-0.174,14.41,14.17,14.3738,"3,472",08/07/2024 12:00
09/18/2024,15.17,-0.135,15.35,15.16,15.3046,"1,429",08/07/2024 12:00
10/16/2024,17.64,-0.061,17.75,17.6,17.7007,456,08/07/2024 12:00
11/20/2024,17.17,-0.034,17.3,17.15,17.204,"1,378",08/07/2024 12:00
12/18/2024,17,-0.044,17.07,16.98,17.0444,175,08/07/2024 12:00
01/22/2025,17.72,0.02,17.72,17.7,17.7,11,08/07/2024 12:00
02/19/2025,18.05,0,18.05,18.05,18.05,1,08/07/2024 12:00
03/18/2025,0,,0,0,18.35,0,08/07/2024 12:00
VIX,12.67,0.19,12.91,12.91,-,-,08/07/2024 13:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 13:00
07/17/2024,13.12,-0.183,13.35,13.05,13.3033,"5,296",08/07/2024 13:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 13:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 13:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 13:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 13:00
08/21/2024,14.23,-0.144,14.41,14.15,14.3738,"3,906",08/07/2024 13:00
09/18/2024,15.21,-0.095,15.35,15.15,15.3046,"1,483",08/07/2024 13:00
10/16/2024,17.63,-0.071,17.75,17.6,17.7007,458,08/07/2024 13:00
11/20/2024,17.17,-0.034,17.3,17.15,17.204,"1,396",08/07/2024 13:00
12/18/2024,17,-0.044,17.07,16.98,17.0444,175,08/07/2024 13:00
01/22/2025,17.67,-0.03,17.72,17.66,17.7,27,08/07/2024 13:00
02/19/2025,18.05,0,18.05,18.05,18.05,1,08/07/2024 13:00
03/18/2025,0,,0,0,18.35,0,08/07/2024 13:00
VIX,12.63,0.15,12.91,12.91,-,-,08/07/2024 14:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 14:00
07/17/2024,13.12,-0.183,13.35,13.05,13.3033,"5,645",08/07/2024 14:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 14:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 14:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 14:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 14:00
08/21/2024,14.22,-0.154,14.41,14.15,14.3738,"4,118",08/07/2024 14:00
09/18/2024,15.21,-0.095,15.35,15.15,15.3046,"1,507",08/07/2024 14:00
10/16/2024,17.63,-0.071,17.75,17.6,17.7007,467,08/07/2024 14:00
11/20/2024,17.2,-0.004,17.3,17.15,17.204,"1,418",08/07/2024 14:00
12/18/2024,17,-0.044,17.07,16.98,17.0444,175,08/07/2024 14:00
01/22/2025,17.67,-0.03,17.72,17.66,17.7,27,08/07/2024 14:00
02/19/2025,18.05,0,18.05,18.05,18.05,1,08/07/2024 14:00
03/18/2025,0,,0,0,18.35,0,08/07/2024 14:00
VIX,12.62,0.14,12.91,12.91,-,-,08/07/2024 15:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 15:00
07/17/2024,13.11,-0.193,13.35,13.05,13.3033,"6,016",08/07/2024 15:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 15:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 15:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 15:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 15:00
08/21/2024,14.22,-0.154,14.41,14.15,14.3738,"4,372",08/07/2024 15:00
09/18/2024,15.22,-0.085,15.35,15.15,15.3046,"2,016",08/07/2024 15:00
10/16/2024,17.62,-0.081,17.75,17.6,17.7007,810,08/07/2024 15:00
11/20/2024,17.17,-0.034,17.3,17.15,17.204,"1,672",08/07/2024 15:00
12/18/2024,16.97,-0.074,17.07,16.97,17.0444,197,08/07/2024 15:00
01/22/2025,17.65,-0.05,17.72,17.65,17.7,51,08/07/2024 15:00
02/19/2025,18.05,0,18.05,18.05,18.05,1,08/07/2024 15:00
03/18/2025,18.3,-0.05,18.3,18.3,18.35,1,08/07/2024 15:00
VIX,12.55,0.07,12.91,12.91,-,-,08/07/2024 16:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 16:00
07/17/2024,13.05,-0.253,13.35,13,13.3033,"13,366",08/07/2024 16:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 16:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 16:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 16:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 16:00
08/21/2024,14.17,-0.204,14.41,14.15,14.3738,"9,913",08/07/2024 16:00
09/18/2024,15.16,-0.145,15.35,15.15,15.3046,"4,600",08/07/2024 16:00
10/16/2024,17.57,-0.131,17.75,17.55,17.7007,"1,932",08/07/2024 16:00
11/20/2024,17.12,-0.084,17.3,17.1,17.204,"2,292",08/07/2024 16:00
12/18/2024,16.93,-0.114,17.07,16.92,17.0444,430,08/07/2024 16:00
01/22/2025,17.63,-0.07,17.72,17.62,17.7,117,08/07/2024 16:00
02/19/2025,18,-0.05,18.05,18,18.05,18,08/07/2024 16:00
03/18/2025,18.3,-0.05,18.3,18.3,18.35,1,08/07/2024 16:00
VIX,12.51,0.02,12.91,12.91,-,-,08/07/2024 17:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 17:00
07/17/2024,13.02,-0.283,13.35,13,13.3033,"24,620",08/07/2024 17:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 17:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 17:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 17:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 17:00
08/21/2024,14.15,-0.224,14.41,14.1,14.3738,"19,623",08/07/2024 17:00
09/18/2024,15.17,-0.135,15.35,15.12,15.3046,"9,196",08/07/2024 17:00
10/16/2024,17.6,-0.101,17.75,17.55,17.7007,"3,564",08/07/2024 17:00
11/20/2024,17.07,-0.134,17.3,17.05,17.204,"4,741",08/07/2024 17:00
12/18/2024,16.92,-0.124,17.07,16.9,17.0444,"1,361",08/07/2024 17:00
01/22/2025,17.62,-0.08,17.72,17.57,17.7,471,08/07/2024 17:00
02/19/2025,17.92,-0.13,18.05,17.89,18.05,159,08/07/2024 17:00
03/18/2025,18.3,-0.05,18.3,18.3,18.35,1,08/07/2024 17:00
VIX,12.46,-0.02,12.91,12.91,-,-,08/07/2024 18:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 18:00
07/17/2024,12.99,-0.313,13.35,12.95,13.3033,"37,650",08/07/2024 18:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 18:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 18:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 18:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 18:00
08/21/2024,14.12,-0.254,14.41,14.1,14.3738,"26,145",08/07/2024 18:00
09/18/2024,15.17,-0.135,15.35,15.12,15.3046,"12,893",08/07/2024 18:00
10/16/2024,17.57,-0.131,17.75,17.55,17.7007,"4,055",08/07/2024 18:00
11/20/2024,17.07,-0.134,17.3,17.05,17.204,"5,317",08/07/2024 18:00
12/18/2024,16.93,-0.114,17.07,16.9,17.0444,"1,611",08/07/2024 18:00
01/22/2025,17.64,-0.06,17.72,17.57,17.7,610,08/07/2024 18:00
02/19/2025,17.95,-0.1,18.05,17.89,18.05,165,08/07/2024 18:00
03/18/2025,18.3,-0.05,18.3,18.3,18.35,1,08/07/2024 18:00
VIX,12.41,-0.07,12.91,12.91,-,-,08/07/2024 19:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 19:00
07/17/2024,13.03,-0.273,13.35,12.95,13.3033,"44,412",08/07/2024 19:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 19:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 19:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 19:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 19:00
08/21/2024,14.12,-0.254,14.41,14.05,14.3738,"37,651",08/07/2024 19:00
09/18/2024,15.17,-0.135,15.35,15.1,15.3046,"17,891",08/07/2024 19:00
10/16/2024,17.58,-0.121,17.75,17.55,17.7007,"4,737",08/07/2024 19:00
11/20/2024,17.07,-0.134,17.3,17,17.204,"5,947",08/07/2024 19:00
12/18/2024,16.95,-0.094,17.07,16.9,17.0444,"1,773",08/07/2024 19:00
01/22/2025,17.62,-0.08,17.72,17.57,17.7,646,08/07/2024 19:00
02/19/2025,17.95,-0.1,18.05,17.89,18.05,173,08/07/2024 19:00
03/18/2025,18.3,-0.05,18.3,18.3,18.35,1,08/07/2024 19:00
VIX,12.35,-0.13,12.91,12.91,-,-,08/07/2024 20:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 20:00
07/17/2024,12.97,-0.333,13.35,12.95,13.3033,"47,740",08/07/2024 20:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 20:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 20:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 20:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 20:00
08/21/2024,14.1,-0.274,14.41,14.05,14.3738,"41,800",08/07/2024 20:00
09/18/2024,15.13,-0.175,15.35,15.1,15.3046,"20,429",08/07/2024 20:00
10/16/2024,17.57,-0.131,17.75,17.55,17.7007,"5,027",08/07/2024 20:00
11/20/2024,17,-0.204,17.3,17,17.204,"6,394",08/07/2024 20:00
12/18/2024,16.91,-0.134,17.07,16.9,17.0444,"1,906",08/07/2024 20:00
01/22/2025,17.62,-0.08,17.72,17.57,17.7,678,08/07/2024 20:00
02/19/2025,17.94,-0.11,18.05,17.89,18.05,180,08/07/2024 20:00
03/18/2025,18.3,-0.05,18.3,18.3,18.35,1,08/07/2024 20:00
VIX,12.37,-0.11,12.91,12.91,-,-,08/07/2024 21:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 21:00
07/17/2024,13.03,-0.273,13.35,12.95,13.3033,"52,442",08/07/2024 21:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 21:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 21:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 21:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 21:00
08/21/2024,14.12,-0.254,14.41,14.05,14.3738,"45,057",08/07/2024 21:00
09/18/2024,15.14,-0.165,15.35,15.1,15.3046,"22,614",08/07/2024 21:00
10/16/2024,17.57,-0.131,17.75,17.55,17.7007,"5,509",08/07/2024 21:00
11/20/2024,17.03,-0.174,17.3,17,17.204,"7,054",08/07/2024 21:00
12/18/2024,16.93,-0.114,17.07,16.9,17.0444,"2,002",08/07/2024 21:00
01/22/2025,17.6,-0.1,17.72,17.57,17.7,727,08/07/2024 21:00
02/19/2025,17.98,-0.07,18.05,17.89,18.05,202,08/07/2024 21:00
03/18/2025,18.25,-0.1,18.3,18.25,18.35,4,08/07/2024 21:00
VIX,12.38,-0.09,12.91,12.91,-,-,08/07/2024 22:00
07/10/2024,0,,0,0,13.025,0,08/07/2024 22:00
07/17/2024,13.08,-0.223,13.35,12.95,13.3033,"68,367",08/07/2024 22:00
07/24/2024,0,,0,0,13.8,0,08/07/2024 22:00
07/31/2024,0,,0,0,14.15,0,08/07/2024 22:00
08/07/2024,0,,0,0,14.15,0,08/07/2024 22:00
08/14/2024,0,,0,0,14.15,0,08/07/2024 22:00
08/21/2024,14.16,-0.214,14.41,14.05,14.3738,"57,709",08/07/2024 22:00
09/18/2024,15.13,-0.175,15.35,15.1,15.3046,"28,964",08/07/2024 22:00
10/16/2024,17.52,-0.181,17.75,17.5,17.7007,"8,938",08/07/2024 22:00
11/20/2024,17.07,-0.134,17.3,17,17.204,"9,106",08/07/2024 22:00
12/18/2024,16.9,-0.144,17.07,16.85,17.0444,"2,839",08/07/2024 22:00
01/22/2025,17.6,-0.1,17.72,17.55,17.7,926,08/07/2024 22:00
02/19/2025,17.96,-0.09,18.05,17.89,18.05,251,08/07/2024 22:00
03/18/2025,18.26,-0.09,18.3,18.24,18.35,16,08/07/2024 22:00
VIX,12.36,-0.11,12.91,12.91,-,-,08/07/2024 23:00
07/10/2024,0,-0.425,0,0,12.6,0,08/07/2024 23:00
07/17/2024,13.1,0.018,13.35,12.95,13.082,"71,171",08/07/2024 23:00
07/24/2024,0,-0.225,0,0,13.575,0,08/07/2024 23:00
07/31/2024,0,-0.425,0,0,13.725,0,08/07/2024 23:00
08/07/2024,0,-0.3,0,0,13.85,0,08/07/2024 23:00
08/14/2024,0,-0.3,0,0,13.85,0,08/07/2024 23:00
08/21/2024,14.16,-0.022,14.41,14.05,14.1818,"60,648",08/07/2024 23:00
09/18/2024,15.13,0.019,15.35,15.1,15.1109,"30,036",08/07/2024 23:00
10/16/2024,17.53,0.029,17.75,17.5,17.501,"9,423",08/07/2024 23:00
11/20/2024,17.05,-0.05,17.3,17,17.1,"9,397",08/07/2024 23:00
12/18/2024,16.87,-0.08,17.07,16.85,16.95,"3,160",08/07/2024 23:00
01/22/2025,17.57,0.02,17.72,17.55,17.55,963,08/07/2024 23:00
02/19/2025,17.94,-0.035,18.05,17.89,17.975,254,08/07/2024 23:00
03/18/2025,18.25,0,18.3,18.24,18.25,19,08/07/2024 23:00
VIX,12.36,-0.11,12.91,12.91,-,-,09/07/2024 00:00
07/10/2024,0,,0,0,12.6,0,09/07/2024 00:00
07/17/2024,13.1,0.018,13.1,13.1,13.082,1,09/07/2024 00:00
07/24/2024,0,,0,0,13.575,0,09/07/2024 00:00
07/31/2024,0,,0,0,13.725,0,09/07/2024 00:00
08/07/2024,0,,0,0,13.85,0,09/07/2024 00:00
08/14/2024,0,,0,0,13.85,0,09/07/2024 00:00
08/21/2024,0,,0,0,14.1818,0,09/07/2024 00:00
09/18/2024,0,,0,0,15.1109,0,09/07/2024 00:00
10/16/2024,0,,0,0,17.501,0,09/07/2024 00:00
11/20/2024,0,,0,0,17.1,0,09/07/2024 00:00
12/18/2024,0,,0,0,16.95,0,09/07/2024 00:00
01/22/2025,0,,0,0,17.55,0,09/07/2024 00:00
02/19/2025,0,,0,0,17.975,0,09/07/2024 00:00
03/18/2025,0,,0,0,18.25,0,09/07/2024 00:00
VIX,12.36,-0.11,12.91,12.91,-,-,09/07/2024 01:00
07/10/2024,0,,0,0,12.6,0,09/07/2024 01:00
07/17/2024,13.09,0.008,13.1,13.08,13.082,9,09/07/2024 01:00
07/24/2024,0,,0,0,13.575,0,09/07/2024 01:00
07/31/2024,0,,0,0,13.725,0,09/07/2024 01:00
08/07/2024,0,,0,0,13.85,0,09/07/2024 01:00
08/14/2024,0,,0,0,13.85,0,09/07/2024 01:00
08/21/2024,14.16,-0.022,14.17,14.16,14.1818,19,09/07/2024 01:00
09/18/2024,15.12,0.009,15.15,15.11,15.1109,51,09/07/2024 01:00
10/16/2024,17.5,-0.001,17.53,17.5,17.501,200,09/07/2024 01:00
11/20/2024,17.05,-0.05,17.05,17.03,17.1,79,09/07/2024 01:00
12/18/2024,16.85,-0.1,16.88,16.85,16.95,8,09/07/2024 01:00
01/22/2025,17.56,0.01,17.56,17.56,17.55,1,09/07/2024 01:00
02/19/2025,0,,0,0,17.975,0,09/07/2024 01:00
03/18/2025,0,,0,0,18.25,0,09/07/2024 01:00
VIX,12.36,-0.11,12.91,12.91,-,-,09/07/2024 02:00
07/10/2024,0,,0,0,12.6,0,09/07/2024 02:00
07/17/2024,13.05,-0.032,13.1,13.05,13.082,187,09/07/2024 02:00
07/24/2024,0,,0,0,13.575,0,09/07/2024 02:00
07/31/2024,0,,0,0,13.725,0,09/07/2024 02:00
08/07/2024,0,,0,0,13.85,0,09/07/2024 02:00
08/14/2024,0,,0,0,13.85,0,09/07/2024 02:00
08/21/2024,14.15,-0.032,14.2,14.15,14.1818,539,09/07/2024 02:00
09/18/2024,15.12,0.009,15.15,15.1,15.1109,262,09/07/2024 02:00
10/16/2024,17.49,-0.011,17.53,17.48,17.501,313,09/07/2024 02:00
11/20/2024,17.02,-0.08,17.05,17.02,17.1,176,09/07/2024 02:00
12/18/2024,16.85,-0.1,16.88,16.85,16.95,24,09/07/2024 02:00
01/22/2025,17.54,-0.01,17.56,17.54,17.55,2,09/07/2024 02:00
02/19/2025,0,,0,0,17.975,0,09/07/2024 02:00
03/18/2025,0,,0,0,18.25,0,09/07/2024 02:00
VIX,12.36,-0.11,12.91,12.91,-,-,09/07/2024 03:00
07/10/2024,0,,0,0,12.6,0,09/07/2024 03:00
07/17/2024,13.1,0.018,13.13,13.05,13.082,536,09/07/2024 03:00
07/24/2024,0,,0,0,13.575,0,09/07/2024 03:00
07/31/2024,0,,0,0,13.725,0,09/07/2024 03:00
08/07/2024,0,,0,0,13.85,0,09/07/2024 03:00
